transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,channels,currency
TXN000387,CUST00283,2024-05-07,Credit,547350.49,USSD,Pounds
TXN000388,CUST00896,2023-08-10,Credit,203946.71,Apps,Pounds
TXN000389,CUST00287,2023-12-28,Debit,154699.5,Apps,Euros
TXN000390,CUST00303,2024-12-13,Credit,438275.28,Web,Pounds
TXN000391,CUST00769,2024-09-24,Debit,35509.36,POS,Pounds
TXN000392,CUST00572,2023-04-04,Debit,587345.74,USSD,Dollar
TXN000393,CUST00259,2023-08-07,Debit,471802.89,USSD,Euros
TXN000394,CUST00867,2022-11-20,Credit,235255.5,Web,Naira
TXN000395,CUST00628,2022-09-19,Credit,414410.92,Apps,Naira
TXN000396,CUST00590,2022-08-19,Credit,564913.72,USSD,Dollar
TXN000397,CUST00812,2025-03-12,Debit,604030.56,Web,Pounds
TXN000398,CUST00796,2023-11-20,Debit,921770.97,POS,Dollar
TXN000399,CUST00076,2022-12-28,Credit,333813.18,Apps,Yen
TXN000400,CUST00832,2023-03-02,Credit,377703.62,USSD,Euros
TXN000401,CUST00153,2025-04-27,Debit,211571.6,Apps,Dollar
TXN000402,CUST00414,2023-07-09,Credit,608238.21,POS,Dollar
TXN000403,CUST00702,2024-06-11,Credit,258403.19,USSD,Pounds
TXN000404,CUST00997,2023-09-26,Debit,851860.86,POS,Euros
TXN000405,CUST00089,2024-06-02,Debit,70355.86,Cards,Dollar
TXN000406,CUST00039,2024-07-14,Credit,944357.29,USSD,Naira
TXN000407,CUST00824,2024-04-03,Credit,700560.16,Cards,Naira
TXN000408,CUST00041,2022-12-31,Credit,350197.93,USSD,Dollar
TXN000409,CUST00317,2022-11-19,Credit,518757.12,POS,Yen
TXN000410,CUST00601,2024-07-04,Credit,414545.7,Apps,Yen
TXN000411,CUST00150,2025-01-16,Debit,949945.49,Apps,Naira
TXN000412,CUST00234,2023-07-03,Credit,141885.97,Cards,Naira
TXN000413,CUST00720,2023-08-13,Debit,676705.01,Apps,Pounds
TXN000414,CUST00174,2023-09-15,Debit,71403.39,POS,Pounds
TXN000415,CUST00012,2024-08-29,Credit,265402.83,Web,Naira
TXN000416,CUST00997,2024-06-17,Debit,285460.25,POS,Euros
TXN000417,CUST00404,2024-06-12,Debit,832123.75,Web,Euros
TXN000418,CUST00476,2024-01-28,Credit,52864.16,Apps,Naira
TXN000419,CUST00334,2023-11-16,Debit,966855.23,Web,Naira
TXN000420,CUST00073,2024-11-08,Credit,951510.28,Apps,Dollar
TXN000421,CUST00145,2024-08-01,Credit,286770.55,POS,Dollar
TXN000422,CUST00727,2025-02-05,Debit,118384.55,POS,Dollar
TXN000423,CUST00996,2022-10-07,Credit,570005.02,USSD,Dollar
TXN000424,CUST00309,2025-01-02,Debit,877099.22,POS,Pounds
TXN000425,CUST00720,2023-02-13,Credit,929743.65,Apps,Pounds
TXN000426,CUST00588,2023-09-30,Debit,570419.24,Web,Euros
TXN000427,CUST00899,2024-12-24,Credit,327431.33,Apps,Yen
TXN000428,CUST00547,2025-05-26,Credit,443601.55,Cards,Pounds
TXN000429,CUST00784,2025-02-24,Credit,859080.67,Apps,Yen
TXN000430,CUST00933,2024-03-03,Debit,453215.11,POS,Pounds
TXN000431,CUST00760,2023-12-06,Debit,499287.93,Cards,Pounds
TXN000432,CUST00112,2023-07-18,Credit,858840.5,POS,Euros
TXN000433,CUST00835,2024-08-27,Debit,323308.61,Web,Dollar
TXN000434,CUST00141,2025-02-10,Credit,730497.26,USSD,Euros
TXN000435,CUST00106,2024-11-11,Credit,617716.0,POS,Yen
TXN000436,CUST00215,2024-07-14,Debit,455882.53,Apps,Pounds
TXN000437,CUST00726,2023-11-02,Credit,230424.68,Web,Yen
TXN000438,CUST00203,2023-07-28,Credit,753860.73,POS,Naira
TXN000439,CUST00577,2022-08-10,Debit,706495.13,POS,Dollar
TXN000440,CUST00846,2023-07-19,Credit,729471.44,Cards,Euros
TXN000441,CUST00249,2025-02-05,Credit,832243.41,Cards,Naira
TXN000442,CUST00576,2022-08-09,Credit,1441.59,POS,Dollar
TXN000443,CUST00125,2023-11-27,Debit,326083.25,Web,Yen
TXN000444,CUST00593,2024-05-26,Credit,896046.54,Apps,Naira
TXN000445,CUST00090,2023-01-10,Credit,869390.7,Apps,Euros
TXN000446,CUST00847,2024-03-04,Debit,25329.73,POS,Yen
TXN000447,CUST00874,2023-04-23,Credit,359733.91,POS,Dollar
TXN000448,CUST00245,2024-09-22,Debit,494018.09,Apps,Yen
TXN000449,CUST00611,2024-03-11,Credit,319328.11,Cards,Yen
TXN000450,CUST00484,2022-09-26,Credit,951631.48,Web,Pounds
TXN000451,CUST00268,2023-01-23,Credit,429488.07,USSD,Dollar
TXN000452,CUST00537,2023-05-20,Debit,539416.79,USSD,Pounds
TXN000453,CUST00898,2022-08-10,Debit,96792.18,Apps,Naira
TXN000454,CUST00369,2022-09-28,Debit,751840.86,Web,Pounds
TXN000455,CUST00193,2023-07-06,Credit,664167.82,Cards,Euros
TXN000456,CUST00112,2024-08-26,Debit,887252.68,Cards,Naira
TXN000457,CUST00800,2023-07-31,Debit,151087.62,Cards,Dollar
TXN000458,CUST00146,2022-11-19,Debit,622555.32,Apps,Dollar
TXN000459,CUST00050,2023-02-26,Debit,36045.81,Web,Yen
TXN000460,CUST00568,2025-04-28,Credit,497426.39,Web,Naira
TXN000461,CUST00038,2024-01-23,Debit,842962.39,Cards,Naira
TXN000462,CUST00694,2022-11-01,Credit,871281.54,Cards,Pounds
TXN000463,CUST00335,2022-11-01,Credit,802515.53,Cards,Yen
TXN000464,CUST00414,2022-11-05,Credit,148222.2,USSD,Naira
TXN000465,CUST00321,2022-10-23,Debit,528641.42,POS,Euros
TXN000466,CUST00261,2024-12-09,Debit,220371.69,Web,Pounds
TXN000467,CUST00067,2024-10-20,Credit,953530.89,USSD,Yen
TXN000468,CUST00150,2022-09-29,Credit,484471.04,Cards,Dollar
TXN000469,CUST00294,2024-09-01,Debit,979531.39,Apps,Naira
TXN000470,CUST00568,2024-02-07,Debit,299323.26,USSD,Yen
TXN000471,CUST00478,2022-11-12,Credit,671416.55,Apps,Dollar
TXN000472,CUST00643,2024-12-11,Debit,675270.81,Cards,Naira
TXN000473,CUST00076,2024-05-21,Debit,322163.07,USSD,Naira
TXN000474,CUST00954,2024-02-10,Credit,674169.73,USSD,Euros
TXN000475,CUST00929,2024-10-14,Credit,365181.51,Apps,Yen
TXN000476,CUST00703,2024-05-22,Debit,108113.43,Cards,Naira
TXN000477,CUST00262,2025-03-28,Debit,660302.78,Web,Yen
TXN000478,CUST00198,2023-04-27,Credit,274209.98,USSD,Dollar
TXN000479,CUST00827,2025-04-25,Debit,863250.9,Cards,Pounds
TXN000480,CUST00133,2024-11-10,Debit,889893.56,Web,Yen
TXN000481,CUST00032,2024-06-03,Credit,360010.6,Web,Naira
TXN000482,CUST00106,2023-05-19,Debit,737769.94,POS,Euros
TXN000483,CUST00150,2022-10-01,Credit,961162.4,USSD,Yen
TXN000484,CUST00936,2023-05-18,Credit,65657.08,Apps,Naira
TXN000485,CUST00798,2022-12-08,Credit,277511.85,USSD,Yen
TXN000486,CUST00215,2023-06-19,Debit,536963.74,POS,Euros
TXN000487,CUST00918,2024-05-19,Credit,856735.74,USSD,Naira
TXN000488,CUST00138,2024-10-06,Debit,968557.63,Cards,Euros
TXN000489,CUST00900,2025-04-27,Credit,322436.97,POS,Dollar
TXN000490,CUST00464,2024-01-31,Debit,157641.01,Cards,Naira
TXN000491,CUST00959,2024-05-02,Credit,67601.7,Apps,Yen
TXN000492,CUST00753,2023-07-25,Credit,926106.31,POS,Dollar
TXN000493,CUST00159,2023-09-23,Credit,746716.16,Apps,Dollar
TXN000494,CUST00160,2024-12-05,Credit,777477.56,Cards,Yen
TXN000495,CUST00349,2023-10-26,Credit,681082.69,POS,Euros
TXN000496,CUST00301,2023-11-03,Debit,821145.0,USSD,Dollar
TXN000497,CUST00840,2023-12-01,Credit,434452.48,Apps,Pounds
TXN000498,CUST00088,2022-11-11,Debit,475761.93,POS,Dollar
TXN000499,CUST00904,2023-03-19,Credit,615984.7,Web,Euros
TXN000500,CUST00275,2022-10-20,Debit,146108.91,Cards,Dollar
TXN000501,CUST00599,2025-03-25,Credit,477549.15,USSD,Pounds
TXN000502,CUST00454,2022-09-05,Credit,534797.37,Apps,Dollar
TXN000503,CUST00159,2023-10-22,Debit,898202.54,Web,Naira
TXN000504,CUST00068,2023-09-09,Credit,535649.18,USSD,Pounds
TXN000505,CUST00400,2023-07-15,Credit,533064.86,POS,Dollar
TXN000506,CUST00436,2023-08-02,Debit,470128.57,Apps,Yen
TXN000507,CUST00971,2024-07-28,Credit,960086.78,Web,Euros
TXN000508,CUST00632,2024-08-13,Debit,879994.54,Web,Yen
TXN000509,CUST00968,2023-09-04,Debit,932888.4,Cards,Yen
TXN000510,CUST00092,2022-08-13,Credit,229244.3,Cards,Pounds
TXN000511,CUST00045,2023-10-01,Credit,440056.18,Apps,Pounds
TXN000512,CUST00160,2023-06-24,Credit,959372.13,Web,Pounds
TXN000513,CUST00261,2024-02-07,Debit,970071.59,Cards,Euros
TXN000514,CUST00901,2023-02-22,Debit,356166.95,Web,Yen
TXN000515,CUST00598,2024-06-24,Credit,373317.26,Cards,Dollar
TXN000516,CUST00583,2025-03-10,Debit,173237.6,Apps,Pounds
TXN000517,CUST00698,2023-05-11,Debit,787182.77,USSD,Dollar
TXN000518,CUST00180,2025-01-09,Credit,688528.36,Web,Dollar
TXN000519,CUST00273,2022-09-24,Debit,573070.34,POS,Yen
TXN000520,CUST00856,2024-03-01,Debit,564342.31,POS,Naira
TXN000521,CUST00961,2022-11-12,Debit,252720.25,POS,Euros
TXN000522,CUST00107,2022-12-06,Debit,409205.34,POS,Pounds
TXN000523,CUST00115,2025-06-21,Credit,644815.87,USSD,Naira
TXN000524,CUST00232,2024-09-02,Credit,924844.22,Apps,Dollar
TXN000525,CUST00860,2023-10-30,Debit,375775.01,Cards,Dollar
TXN000526,CUST00477,2023-01-06,Credit,436553.22,Web,Yen
TXN000527,CUST00887,2025-02-05,Credit,233276.37,Apps,Naira
TXN000528,CUST00902,2025-03-02,Debit,865832.18,Apps,Yen
TXN000529,CUST00955,2024-03-24,Debit,433652.37,Web,Naira
TXN000530,CUST00925,2023-11-07,Debit,222020.74,Web,Pounds
TXN000531,CUST00685,2023-09-22,Debit,47157.41,Cards,Dollar
TXN000532,CUST00576,2022-08-05,Debit,942416.36,USSD,Euros
TXN000533,CUST00086,2024-11-28,Credit,727584.06,Web,Euros
TXN000534,CUST00211,2024-05-11,Debit,199886.73,POS,Naira
TXN000535,CUST00911,2023-03-25,Debit,707239.8,USSD,Yen
TXN000536,CUST00762,2024-10-04,Debit,912788.96,Apps,Yen
TXN000537,CUST00765,2023-03-31,Credit,429533.85,Web,Naira
TXN000538,CUST00147,2023-04-02,Credit,430537.5,Apps,Pounds
TXN000539,CUST00226,2023-01-06,Credit,976323.56,Apps,Euros
TXN000540,CUST00832,2023-09-29,Credit,699037.79,USSD,Euros
TXN000541,CUST00343,2025-03-04,Debit,755237.42,POS,Naira
TXN000542,CUST00120,2022-10-11,Credit,584543.44,POS,Yen
TXN000543,CUST00018,2024-11-17,Credit,671312.19,Web,Naira
TXN000544,CUST00330,2022-10-26,Credit,509313.87,POS,Pounds
TXN000545,CUST00946,2023-03-17,Debit,886284.52,Cards,Dollar
TXN000546,CUST00938,2025-01-31,Credit,392305.56,Cards,Dollar
TXN000547,CUST00978,2024-12-26,Credit,587779.86,Cards,Dollar
TXN000548,CUST00726,2025-03-14,Credit,764336.12,Web,Naira
TXN000549,CUST00686,2024-09-15,Debit,317057.2,Cards,Euros
TXN000550,CUST00841,2025-06-02,Debit,301998.99,USSD,Yen
TXN000551,CUST00124,2023-01-30,Debit,506468.37,Web,Naira
TXN000552,CUST00309,2024-07-14,Credit,439800.6,Web,Euros
TXN000553,CUST00821,2023-01-08,Debit,274530.33,POS,Dollar
TXN000554,CUST00941,2025-01-25,Credit,595684.96,USSD,Yen
TXN000555,CUST00992,2022-08-22,Credit,881672.34,Web,Naira
TXN000556,CUST00426,2023-03-17,Debit,290190.55,Cards,Naira
TXN000557,CUST00990,2024-04-10,Credit,745811.4,Cards,Yen
TXN000558,CUST00782,2022-10-31,Credit,642463.65,POS,Dollar
TXN000559,CUST00381,2024-01-02,Debit,237258.86,Cards,Dollar
TXN000560,CUST00360,2023-01-29,Debit,631836.42,POS,Euros
TXN000561,CUST00378,2025-04-21,Debit,435348.46,Apps,Pounds
TXN000562,CUST00014,2023-02-03,Credit,875044.33,Web,Pounds
TXN000563,CUST00233,2023-05-25,Debit,158451.99,Apps,Euros
TXN000564,CUST00525,2025-01-28,Debit,269573.4,Web,Naira
TXN000565,CUST00442,2023-02-28,Credit,565148.37,USSD,Euros
TXN000566,CUST00523,2022-09-20,Credit,948677.06,USSD,Pounds
TXN000567,CUST00267,2025-02-03,Credit,356705.57,Cards,Pounds
TXN000568,CUST00412,2025-05-09,Credit,189042.17,Web,Pounds
TXN000569,CUST00278,2024-06-19,Debit,787583.83,Web,Naira
TXN000570,CUST00164,2022-09-17,Credit,613560.04,Web,Naira
TXN000571,CUST00296,2024-06-10,Credit,248440.07,USSD,Naira
TXN000572,CUST00418,2024-12-25,Debit,932918.56,Apps,Naira
TXN000573,CUST00608,2023-07-21,Debit,357242.14,Apps,Pounds
TXN000574,CUST00748,2023-12-20,Debit,309031.04,Apps,Naira
TXN000575,CUST00738,2022-09-13,Credit,587560.16,Apps,Pounds
TXN000576,CUST00932,2024-07-08,Debit,588977.62,Cards,Euros
TXN000577,CUST00378,2025-03-05,Credit,960633.17,POS,Pounds
TXN000578,CUST00256,2023-06-27,Credit,531126.94,Cards,Pounds
TXN000579,CUST00891,2022-09-13,Debit,835477.05,USSD,Dollar
TXN000580,CUST00865,2024-06-01,Debit,616831.2,USSD,Yen
TXN000581,CUST00665,2024-04-25,Debit,915584.17,Cards,Dollar
TXN000582,CUST00080,2023-06-23,Credit,865230.4,Cards,Euros
TXN000583,CUST00350,2023-05-16,Debit,285664.72,USSD,Pounds
TXN000584,CUST00135,2024-12-14,Debit,360149.53,Web,Euros
TXN000585,CUST00520,2022-07-10,Credit,927103.16,USSD,Pounds
TXN000586,CUST00736,2023-07-26,Debit,701710.85,POS,Yen
TXN000587,CUST00866,2025-03-04,Debit,929978.15,Web,Euros
TXN000588,CUST00987,2023-05-11,Credit,726842.98,Cards,Pounds
TXN000589,CUST00817,2023-05-01,Debit,663960.18,Cards,Euros
TXN000590,CUST00915,2023-10-08,Debit,716783.53,POS,Dollar
TXN000591,CUST00352,2024-12-27,Debit,907082.76,POS,Dollar
TXN000592,CUST00397,2023-09-03,Credit,851497.91,Cards,Yen
TXN000593,CUST00003,2022-09-10,Credit,305021.81,Web,Dollar
TXN000594,CUST00992,2024-08-19,Credit,897469.72,Apps,Dollar
TXN000595,CUST00030,2023-09-20,Credit,68362.2,Web,Dollar
TXN000596,CUST00446,2023-12-04,Credit,970825.1,Web,Euros
TXN000597,CUST00712,2024-07-19,Credit,737870.35,POS,Euros
TXN000598,CUST00108,2022-11-19,Debit,362041.86,Cards,Dollar
TXN000599,CUST00749,2022-10-14,Debit,381145.25,USSD,Naira
TXN000600,CUST00261,2023-08-28,Credit,228820.18,Web,Naira
TXN000601,CUST00740,2023-02-25,Credit,700544.43,Web,Pounds
TXN000602,CUST00824,2023-05-21,Debit,482157.47,USSD,Naira
TXN000603,CUST00602,2024-11-12,Debit,105944.45,POS,Yen
TXN000604,CUST00953,2023-02-02,Debit,56986.32,POS,Pounds
TXN000605,CUST00177,2024-10-08,Credit,902838.75,USSD,Dollar
TXN000606,CUST00070,2024-03-19,Debit,992690.45,POS,Yen
TXN000607,CUST00398,2025-02-27,Debit,63616.25,USSD,Naira
TXN000608,CUST00311,2025-05-03,Credit,881093.42,POS,Yen
TXN000609,CUST00726,2023-01-21,Credit,985850.43,POS,Euros
TXN000610,CUST00715,2025-03-17,Credit,124973.46,USSD,Naira
TXN000611,CUST00745,2022-09-10,Credit,61075.05,USSD,Dollar
TXN000612,CUST00178,2022-09-09,Debit,736434.45,USSD,Euros
TXN000613,CUST00303,2024-04-21,Debit,342606.9,Cards,Euros
TXN000614,CUST00112,2025-04-23,Credit,12838.59,Cards,Dollar
TXN000615,CUST00754,2023-08-13,Debit,945442.55,POS,Pounds
TXN000616,CUST00710,2024-01-14,Credit,350145.92,USSD,Euros
TXN000617,CUST00070,2025-01-11,Debit,960874.6,POS,Naira
TXN000618,CUST00840,2025-01-29,Credit,153610.68,USSD,Naira
TXN000619,CUST00143,2024-01-10,Credit,575551.75,Cards,Naira
TXN000620,CUST00411,2023-10-19,Debit,433983.93,Apps,Dollar
TXN000621,CUST00685,2023-10-24,Credit,226663.68,Web,Dollar
TXN000622,CUST00242,2024-03-22,Debit,79920.92,Apps,Naira
TXN000623,CUST00188,2023-03-23,Debit,126910.13,POS,Pounds
TXN000624,CUST00994,2023-03-07,Credit,768710.07,USSD,Euros
TXN000625,CUST00608,2025-01-28,Credit,115025.44,Cards,Dollar
TXN000626,CUST00762,2023-11-12,Credit,502516.0,Web,Naira
TXN000627,CUST00715,2022-09-01,Debit,222631.23,Cards,Euros
TXN000628,CUST00546,2025-06-08,Debit,206621.05,POS,Euros
TXN000629,CUST00212,2024-01-13,Credit,717331.6,Apps,Pounds
TXN000630,CUST00838,2025-04-12,Credit,660761.27,Apps,Yen
TXN000631,CUST00155,2025-04-10,Debit,497944.73,Apps,Pounds
TXN000632,CUST00250,2023-02-12,Debit,428041.53,USSD,Dollar
TXN000633,CUST00856,2025-06-18,Credit,670190.73,Web,Euros
TXN000634,CUST00628,2024-10-31,Debit,502829.71,Cards,Dollar
TXN000635,CUST00364,2024-12-06,Credit,377513.45,Web,Pounds
TXN000636,CUST00313,2023-09-07,Debit,820083.76,Apps,Yen
TXN000637,CUST00885,2025-01-10,Credit,482268.7,Apps,Euros
TXN000638,CUST00980,2023-03-04,Debit,282640.04,Web,Euros
TXN000639,CUST00953,2024-11-13,Debit,782630.75,POS,Euros
TXN000640,CUST00908,2022-08-09,Debit,562300.79,Web,Euros
TXN000641,CUST00259,2023-11-16,Debit,474532.73,Web,Yen
TXN000642,CUST00703,2024-12-16,Credit,618772.05,Cards,Yen
TXN000643,CUST00245,2023-07-15,Debit,703284.32,POS,Naira
TXN000644,CUST00987,2024-05-10,Credit,853312.7,Cards,Euros
TXN000645,CUST00210,2024-02-11,Credit,772800.19,Cards,Naira
TXN000646,CUST00060,2024-02-20,Credit,484185.77,Web,Dollar
TXN000647,CUST00648,2023-04-17,Debit,755919.92,Cards,Euros
TXN000648,CUST00215,2022-10-28,Credit,742763.59,Cards,Yen
TXN000649,CUST00080,2024-04-15,Debit,311671.42,USSD,Yen
TXN000650,CUST00772,2024-10-03,Debit,706992.91,USSD,Naira
TXN000651,CUST00621,2024-06-15,Credit,665878.2,Cards,Yen
TXN000652,CUST00427,2024-12-07,Credit,295288.14,Web,Naira
TXN000653,CUST00119,2023-03-16,Debit,943057.0,Cards,Pounds
TXN000654,CUST00359,2022-09-18,Debit,190615.91,Apps,Euros
TXN000655,CUST00103,2025-02-05,Debit,521247.33,POS,Naira
TXN000656,CUST00681,2023-11-10,Debit,483104.01,USSD,Euros
TXN000657,CUST00048,2024-04-25,Debit,778000.69,Cards,Yen
TXN000658,CUST00481,2024-11-04,Debit,98515.03,POS,Pounds
TXN000659,CUST00125,2022-12-17,Debit,866637.59,Cards,Dollar
TXN000660,CUST00116,2024-05-02,Credit,377618.33,USSD,Dollar
TXN000661,CUST00674,2025-03-09,Credit,482716.73,Web,Dollar
TXN000662,CUST00221,2024-01-09,Credit,395274.9,Web,Euros
TXN000663,CUST00292,2024-07-09,Credit,363772.77,POS,Dollar
TXN000664,CUST00692,2022-11-04,Credit,795126.76,Web,Yen
TXN000665,CUST00495,2024-10-15,Credit,194924.42,POS,Euros
TXN000666,CUST00207,2024-09-01,Credit,174240.61,POS,Dollar
TXN000667,CUST00668,2022-11-27,Debit,823990.59,Apps,Naira
TXN000668,CUST00251,2023-07-05,Debit,728463.59,Cards,Naira
TXN000669,CUST00431,2024-12-24,Debit,374027.72,POS,Euros
TXN000670,CUST00236,2023-08-26,Credit,373986.26,Web,Dollar
TXN000671,CUST00517,2023-04-20,Debit,640052.5,Apps,Dollar
TXN000672,CUST00134,2025-04-04,Debit,215900.19,Web,Yen
TXN000673,CUST00085,2024-11-19,Debit,555203.43,POS,Euros
TXN000674,CUST00999,2023-05-13,Debit,926986.74,Cards,Dollar
TXN000675,CUST00789,2025-06-28,Debit,142431.44,Apps,Euros
TXN000676,CUST00406,2023-03-01,Credit,433468.03,USSD,Euros
TXN000677,CUST00771,2023-04-10,Credit,806350.47,Apps,Euros
TXN000678,CUST00491,2024-05-28,Credit,970532.8,POS,Naira
TXN000679,CUST00215,2023-12-31,Debit,320797.33,Cards,Naira
TXN000680,CUST00501,2024-07-16,Debit,343624.65,POS,Pounds
TXN000681,CUST00447,2024-10-24,Credit,129379.52,Cards,Pounds
TXN000682,CUST00571,2024-05-14,Credit,721794.35,USSD,Naira
TXN000683,CUST00036,2022-10-28,Debit,576970.93,Cards,Pounds
TXN000684,CUST00793,2024-07-22,Debit,924255.65,USSD,Yen
TXN000685,CUST00772,2024-11-21,Credit,840707.24,USSD,Yen
TXN000686,CUST00877,2023-01-15,Debit,588962.88,Apps,Naira
TXN000687,CUST00424,2023-05-23,Credit,982907.76,POS,Naira
TXN000688,CUST00208,2023-09-23,Credit,285998.2,Apps,Yen
TXN000689,CUST00043,2023-11-06,Credit,941061.74,Web,Dollar
TXN000690,CUST00365,2025-04-09,Credit,861122.46,POS,Dollar
TXN000691,CUST00988,2024-10-01,Credit,747052.48,POS,Euros
TXN000692,CUST00608,2024-02-09,Debit,201735.92,Cards,Pounds
TXN000693,CUST00850,2024-05-02,Credit,753210.66,POS,Yen
TXN000694,CUST00044,2024-12-12,Debit,71185.22,Cards,Naira
TXN000695,CUST00560,2023-03-05,Credit,749321.91,Apps,Naira
TXN000696,CUST00520,2024-04-17,Credit,157124.42,Cards,Naira
TXN000697,CUST00983,2023-06-30,Credit,55093.93,USSD,Yen
TXN000698,CUST00263,2022-09-02,Credit,795103.88,Web,Yen
TXN000699,CUST00456,2024-03-05,Debit,200749.16,Web,Naira
TXN000700,CUST00620,2022-08-07,Credit,932855.62,Apps,Pounds
TXN000701,CUST00537,2024-08-10,Credit,75633.3,Web,Yen
TXN000702,CUST00320,2023-08-10,Credit,553126.13,Cards,Naira
TXN000703,CUST00532,2023-11-24,Credit,399857.28,Apps,Dollar
TXN000704,CUST00510,2022-08-29,Debit,688130.82,USSD,Pounds
TXN000705,CUST00641,2023-10-12,Debit,642599.91,Web,Naira
TXN000706,CUST00282,2024-08-22,Credit,725957.54,USSD,Pounds
TXN000707,CUST00893,2023-03-18,Debit,195144.62,Apps,Dollar
TXN000708,CUST00807,2022-12-17,Credit,425135.8,POS,Dollar
TXN000709,CUST00243,2022-07-28,Debit,418385.59,Apps,Euros
TXN000710,CUST00469,2024-05-26,Credit,918298.56,POS,Yen
TXN000711,CUST00344,2025-03-28,Credit,843904.76,Cards,Euros
TXN000712,CUST00327,2023-12-21,Debit,876020.12,Cards,Euros
TXN000713,CUST00671,2024-03-13,Credit,535106.53,Cards,Dollar
TXN000714,CUST00253,2023-07-01,Debit,156281.45,POS,Yen
TXN000715,CUST00088,2023-07-23,Debit,926430.4,Cards,Dollar
TXN000716,CUST00649,2024-10-08,Credit,799052.8,POS,Yen
TXN000717,CUST00161,2024-08-26,Debit,701503.36,Apps,Pounds
TXN000718,CUST00669,2023-07-08,Debit,58627.37,Web,Naira
TXN000719,CUST00906,2023-09-14,Debit,126654.08,Apps,Naira
TXN000720,CUST00041,2022-12-25,Debit,940556.32,USSD,Yen
TXN000721,CUST00945,2023-11-26,Credit,586463.87,Web,Pounds
TXN000722,CUST00824,2024-10-03,Debit,447370.48,Apps,Pounds
TXN000723,CUST00666,2024-07-19,Credit,560282.29,USSD,Euros
TXN000724,CUST00814,2023-08-20,Debit,683108.99,POS,Dollar
TXN000725,CUST00196,2023-06-24,Credit,412900.46,POS,Pounds
TXN000726,CUST00912,2024-06-14,Debit,876729.97,Web,Yen
TXN000727,CUST00401,2024-12-10,Debit,824701.31,USSD,Euros
TXN000728,CUST00165,2025-06-29,Credit,88351.89,Apps,Pounds
TXN000729,CUST00724,2025-04-06,Credit,512545.16,Web,Pounds
TXN000730,CUST00426,2025-06-04,Debit,987669.98,POS,Dollar
TXN000731,CUST00394,2025-01-11,Debit,465968.08,POS,Yen
TXN000732,CUST00369,2025-03-29,Debit,503941.83,Apps,Naira
TXN000733,CUST00816,2023-10-08,Credit,415189.55,Apps,Yen
TXN000734,CUST00934,2025-01-02,Debit,840039.18,USSD,Pounds
TXN000735,CUST00740,2025-03-03,Credit,271961.45,POS,Naira
TXN000736,CUST00458,2023-11-04,Debit,731129.22,USSD,Yen
TXN000737,CUST00391,2024-02-10,Credit,687835.78,Web,Euros
TXN000738,CUST00708,2024-04-13,Credit,495467.64,Web,Euros
TXN000739,CUST00036,2023-04-11,Debit,391550.51,Apps,Dollar
TXN000740,CUST00848,2024-07-14,Credit,61089.63,USSD,Naira
TXN000741,CUST00857,2025-06-03,Credit,97418.98,Web,Pounds
TXN000742,CUST00454,2023-01-27,Credit,164354.37,POS,Pounds
TXN000743,CUST00238,2022-08-18,Credit,544868.4,Cards,Naira
TXN000744,CUST00714,2025-02-02,Credit,562275.29,Apps,Euros
TXN000745,CUST00782,2023-06-02,Debit,340644.47,Cards,Pounds
TXN000746,CUST00745,2023-11-22,Credit,460660.11,POS,Dollar
TXN000747,CUST00681,2024-03-28,Debit,737123.02,Apps,Yen
TXN000748,CUST00880,2023-07-23,Credit,525078.89,Web,Dollar
TXN000749,CUST00267,2025-03-31,Debit,524952.38,USSD,Dollar
TXN000750,CUST00458,2023-10-14,Credit,136291.89,Cards,Yen
TXN000751,CUST00022,2025-05-02,Debit,819297.47,POS,Yen
TXN000752,CUST00683,2024-11-27,Credit,212099.64,Web,Euros
TXN000753,CUST00186,2024-07-04,Credit,945278.18,POS,Euros
TXN000754,CUST00359,2025-02-13,Credit,71083.81,USSD,Euros
TXN000755,CUST00115,2023-07-30,Debit,191189.33,USSD,Yen
TXN000756,CUST00059,2024-01-11,Credit,277143.05,Web,Naira
TXN000757,CUST00437,2023-05-05,Credit,624172.46,Apps,Pounds
TXN000758,CUST00920,2024-11-20,Debit,148922.77,Apps,Euros
TXN000759,CUST00797,2022-11-03,Credit,263114.17,USSD,Euros
TXN000760,CUST00256,2023-07-18,Credit,625958.23,Apps,Yen
TXN000761,CUST00010,2025-05-26,Credit,181619.66,Apps,Dollar
TXN000762,CUST00444,2023-04-10,Debit,284312.77,Web,Euros
TXN000763,CUST00427,2024-04-28,Credit,269389.36,Apps,Pounds
TXN000764,CUST00918,2025-06-08,Debit,358953.44,Web,Dollar
TXN000765,CUST00184,2025-03-06,Debit,353890.85,Cards,Euros
TXN000766,CUST00661,2024-03-02,Credit,964052.24,Cards,Naira
TXN000767,CUST00813,2024-09-07,Debit,534207.9,Apps,Naira
TXN000768,CUST00846,2023-11-19,Credit,30373.64,POS,Naira
TXN000769,CUST00792,2023-09-06,Credit,305399.27,Cards,Naira
TXN000770,CUST00341,2024-06-24,Debit,245996.47,Cards,Euros
TXN000771,CUST00430,2023-07-28,Credit,767010.41,Cards,Naira
TXN000772,CUST00947,2023-09-10,Credit,664867.04,Apps,Dollar
TXN000773,CUST00723,2024-02-27,Debit,473443.86,Apps,Pounds
